SOCIETYID,SOCIETY_NAME,REPORTTIME,CREDIT_CODE,REPORTYEAR,ID,RESULT,DECLAREID,ROW_ID
S4403910080001886,深圳市龙华区观澜街道地方民俗促进会,2019-04-26,51440300MJL1706992,2018,d19ab401403746d79a7963210ea0610b,全部通过,f7d5efcbbf7e4b77a07191636756cb2b,5188
M4403050200000415,深圳市南山区阳光棕榈幼儿园,2019-04-26,52440305757615787X,2018,cd0b4efe3e5149a4920995392563ef80,全部通过,4eff96d34cf3462d931c9627b750fa88,5189
M4403130200000195,深圳市龙华区世纪春城幼儿园,2019-04-26,5244030069556942X4,2018,c8d9c337667a473eb535dfa28ab0fc66,全部通过,38823fb1c69d4e39a228243557e9872c,5190
M4403100000012852,深圳市罗湖区燕荣教育培训中心,2019-04-26,52440303MJL190657F,2018,c7e86e663cf546b19969b542fa97089c,全部通过,6622c657c6334e88a89f521e0e92e482,5191
M4403000000001155,深圳市市民情感护理中心,2019-04-26,524403006820244633,2018,c050094a14ad4d5aad10e6b6df40e1a1,全部通过,92ea638b17ed4f39b5a16c13d7b30faf,5192
M4403070000000445,深圳市龙岗区布吉街道阳光花园幼儿园,2019-04-26,52440307683782127P,2018,bf0466b911e64cf3a8c04635136b0da0,全部通过,59209bd4604d40cbb17ce1ca67fa3925,5193
S4403050000000009,深圳市南山区粤海街道麻岭社区老年人协会,2019-04-26,51440305670039318G,2018,b96aec881d194f84a31ece7c1ee483e8,全部通过,d4ce7e48d5b9430189382e94f4b7ef5f,5194
M4403100000011711,深圳市福田区国孚教育培训中心,2019-04-26,52440304MJL183385P,2018,b85dcfb3751d4e1ea79f3b13d8e27a6a,全部通过,97d0055ecff94c79bc6462463d78c621,5195
M4403070000000248,深圳市龙岗区坪地街道金种子幼儿园,2019-04-26,52440307083872540H,2018,b501938f8aef41ce90f3a34381f9bd31,全部通过,181d4e6ce22c49c7b9827f62786beb80,5196
S4403030000000120,深圳市罗湖区龙湖社区老年人协会,2019-04-26,51440303664168674P,2018,b3b58f45c39746ae89ddffd358e7f604,全部通过,3521d881f5c14cf9b6679cf919e6311e,5197
M4403070000000530,深圳市龙岗区南湾街道南岭村幼儿园,2019-04-26,52440307797969344A,2018,af0144925daa4f48a3ce4245cbb408ad,全部通过,0f06e7a364fe49e39319a5ce50073b9f,5198
J4403100000000176,深圳市九江商会慈善基金会,2019-04-26,53440300342809440K,2018,ab300f4250314707bfe8187e9249b3c9,全部通过,1424c37bc9f6457595e78dfa0afcf313,5199
M4403050200000195,深圳市南山区超越青少年体育俱乐部,2019-04-26,524403057576373963,2018,a92e8a4a6bca4836b4a557523fbc606e,全部通过,df1ea1cd07084d0a95f2c77bd42aadea,5200
M4403100000008249,深圳市龙华区华龙国际象棋俱乐部,2019-04-26,52440300MJL16677X4,2018,a52637ac186f40308b15481b9955992e,全部通过,d41f3987e9624e15921fcf52535e2f89,5201
J4403000000000063,深圳市景安精神关爱基金会,2019-04-26,53440300584098709H,2018,a349584049f34e2e9fee52ff40325713,全部通过,c7bb0476f0e1468c84c8974329d0848c,5202
M4403100000010758,深圳市福田区秋韵操舞艺术团,2019-04-26,52440304MJL174032P,2018,a0feab854f7f4457a1da883f8aa61f92,全部通过,10e19c808b0542e0a5fc1e12d8df350b,5203
J4403000000000057,深圳市神州通慈善基金会,2019-04-26,53440300567084508W,2018,a03f28a9acc54803833cf6dc69381ee7,全部通过,30caa290fc844f53ab7d3bd6fcb29c25,5204
M4403130200000099,深圳市龙华区水斗星幼儿园,2019-04-26,524403003195085276,2018,9d258f475e584c0b8c5c68a727c30c8e,全部通过,f5ab908e9b4846f1a561f262442fb849,5205
M4403100000012133,深圳市龙岗区坂田街道海丽达美佳幼儿园,2019-04-26,52440307MJL185946J,2018,9c910ed8c27c4540b65cfde21d2abe5b,全部通过,c18f9b79365947458e5cc34591cc5f44,5206
S4403000000005644,深圳市船舶行业协会,2019-04-26,51440300C17545426K,2018,98bf861826aa4587a7626b84a5c94d2c,全部通过,c7064140d43f4f97829d884311300c27,5207
S4403100000000527,深圳市湖州商会,2019-04-26,51440300319745813B,2018,9844bd7f02e24daf8c3ea9ba15b4805e,全部通过,45b59490ed844234b0b30d6997a4aefe,5208
M4403100000007409,深圳市龙岗区平湖街道融湖城幼儿园,2019-04-26,52440307359535896A,2018,975522a0614b4b7c8e4a4f203b9529ce,全部通过,9c6b80973d8b4d92bfab4d250d8f1106,5209
M4403100000002491,深圳市罗湖区丽晶幼儿园,2019-04-26,52440303571973615X,2018,93249f4720af49e0a515130c6a0f10ba,全部通过,c72b55540627472d9d324a9a1a9c9e1c,5210
M4403070000000232,深圳市龙岗区坂田街道恒星幼儿园,2019-04-26,524403070725294721,2018,930cb4c80d594db29d1b286dee5a142c,全部通过,707f9d04cfed4afdb68c4efce5c40fd4,5211
J4403000010000027,深圳市合十公益慈善基金会,2019-04-26,534403003197336284,2018,9230940d6eb141c1a8f161409283d0f1,全部通过,f52ed2c2f43a49e4a53fa5b5c376f518,5212
M4403100000008036,深圳市光明区马田苹果幼儿园,2019-04-26,52440300326631101H,2018,8e92289f84404e15bd8906a8dab0664b,全部通过,357487c87fbd43f7a3f9547dd746272a,5213
S4403910080002397,深圳市空间创意学会,2019-04-26,51440300MJL173814B,2018,8e7d54dd73884f24afba658750906961,全部通过,25d9cb723aa748828d28eba94da6c73b,5214
M4403100000008930,深圳市艺之卉服装设计研究院,2019-04-26,52440300MJL1732322,2018,8d6f8a99e9b64ed49d3eeac95a30f5ad,全部通过,46c9847b63cf4318b4fbcf8fc207e702,5215
S4403910080003648,深圳市福田区华富街道莲花一村社区老年人协会,2019-04-26,51440304668540795T,2018,8c5554802e094ee1ba3e4d7cbc25a858,全部通过,de38ecf40bc640be8602c0e38ccd0920,5216
S4403070000000044,深圳市龙岗区坪地街道怡心社区老年人协会,2019-04-26,51440307667090104B,2018,88e8f2bbbb7c45748fb36c118c388bcd,全部通过,0fc8ff3eb8bd4533879b066533e0f360,5217
M4403050200000120,深圳市南山区瑰苑书画院,2019-04-26,52440305306026801A,2018,8786fc8005284e7ea685a915f59dccb8,全部通过,74979ec096ab400688032caf0d7d3568,5218
M4403000000001519,深圳市岩龙肿瘤防治研究所,2019-04-26,52440300748851999K,2018,8615ae64379e40cfbb5a5a6c95a1c27e,全部通过,03c3be0206ef4e1f8931b019d1751f34,5219
M4403100000008952,深圳市龙岗区珊蒂泉外国语学校,2019-04-26,52440307MJL170701P,2018,82057f42f2e341cb96476cdff7fd6318,全部通过,f3dd7e8f40614a7ab9ee62e1e9becd1a,5220
J4403000000000082,深圳市阳光心理健康基金会,2019-04-26,534403000515455372,2018,8126fd7edd7b427bacb653be2c1cc93d,全部通过,b189c906669d4f428aefe6155feb5043,5221
S4403000000005233,深圳市观鸟协会,2019-04-26,51440300502691438N,2018,801d2b9ce0d247ed88c4a82c0dbf3dfe,全部通过,30b9469bbb4a41f2955d80734a72e52d,5222
S4403910080005116,深圳市宝安区西乡街道业余足球协会,2019-04-26,51440306MJL1846876,2018,75a4b516505f40ffa6893e53437cd8bb,全部通过,b89f3aa13e1b477ca8ceb551bc3348d4,5223
M4403100000008190,深圳市金鼎校园安全评估中心,2019-04-26,52440300MJL16685XP,2018,75859014710049ddaf84c960d45e2875,全部通过,d0649f865615476cb46f93fb6535f66e,5224
M4403100000012228,深圳市盐田区同心社工服务社,2019-04-26,52440308MJL186578T,2018,721e1a1e12b042208d7ac4bf4d93dfb0,全部通过,70642e49039145d2892eb0a41674760e,5225
S4403030000000109,深圳市罗湖区老年人体育协会,2019-04-26,514403035026926335,2018,6fc971d56ae94bd5976049220880520f,全部通过,7805bdeff1594d0283ab3eec6b560144,5226
M4403100000012593,深圳市坪山区坪山街道招商花园城社区健康服务中心,2019-04-26,52440300MJL18875X0,2018,692b0c83bc8b45a681eee5a7b3218392,全部通过,f0160037987f4bd4a6c47e77f5b1ae42,5227
S4403130000000121,深圳市龙华区民治丰润创业就业互助协会,2019-04-26,51440300087920159U,2018,653aa01e53004840810873b1a6eeb55d,全部通过,18928d19b18f49de8233dce819e4dcc4,5228
S4403910080006478,深圳市湖北南漳商会,2019-04-26,51440300MJL191668J,2018,6487074033144b18876529e7d71cab4d,全部通过,d5edf06456f444c9a90e7e1a329210f8,5229
M4403100000011747,深圳市精算品牌评价科学研究院,2019-04-26,52440300MJL1832467,2018,5fa2fb6301f24ef78322098b79211367,全部通过,3e41c43279414b4db65b2a6f672ab36e,5230
S4403000000005715,深圳市工业设计协会,2019-04-26,51440300678594375X,2018,5e28b822ffa44b65b32009aff2074197,全部通过,c204c9ff69514432b8d782ffcc30d5ce,5231
S4403910080004954,深圳市江西武宁商会,2019-04-26,51440300MJL18293X1,2018,5b14859913584aad935e0e5977766cc2,全部通过,8a27caf4ff844306bdee13d51836f750,5232
S4403910080003461,深圳市围棋协会,2019-04-26,51440300MJL178631W,2018,590724221cc44122808ee4ac94ef4825,全部通过,4fc8a1d620a94e36a23ee14e5d5167bd,5233
S4403120000000000,深圳市坪山区马峦街道坪环社区老年人协会,2019-04-26,51440300668513498P,2018,52f9a03febb241bc9ee4d7db3c825c37,全部通过,133cc9a9d7fa4c57aa8cf26fe0568f5f,5234
S4403070000000049,深圳市龙岗区坪地街道中心社区老年人协会,2019-04-26,514403076685239792,2018,521172d0eb36497983f66a8c54cc285d,全部通过,798ca8b9130d407888c76762c5a54401,5235
M4403100000012304,深圳市龙华区冠美职业技能培训中心,2019-04-26,52440300MJL186607J,2018,51d8d27f123748fe889b2b52c0d74587,全部通过,211bd0ba4d254e2da167e5302966ee6d,5236
M4403070000000126,深圳市龙岗区南湾街道樟树布幼儿园,2019-04-26,524403075891539738,2018,50d54b3f03504fe5a86a936f3e91443d,全部通过,424a7fc8787e4bbdb335bf1f23247195,5237
S4403001020000018,深圳市阜阳商会,2019-04-26,5144030030600731X8,2018,4e7fa981fbb64f80bd628fd744e1415b,全部通过,323879abd1ee41beae576f03dfc1f289,5238
S4403001020000149,深圳市电子印章行业协会,2019-04-26,51440300074392377K,2018,4e7790b7550642d79b894fbb23e92e89,全部通过,f00a505804cc493881a0a16f88d51454,5239
M4403100000010418,个体化细胞治疗技术国家地方联合工程实验室（深圳）,2019-04-26,52440300MJL1789810,2018,4ca623c8231342db91889eda059a2cc7,全部通过,83ead2c8a231467faea68396c5616a53,5240
M4403070000000586,深圳市龙岗区坪地街道四方埔幼儿园,2019-04-26,524403076837753574,2018,4a2ec69133b84174b421cc3af5477e61,全部通过,91ae47e37672470f92df392a4822d22e,5241
M4403100000006314,深圳市前瞻高等理工研究院,2019-04-26,524403003265915680,2018,45fb080aab584ce38fe47c4d5c88244f,全部通过,eca2598d40324bfbb33975efef90bb21,5242
M4403050200000233,深圳市南山区蛇口幼儿园,2019-04-26,52440305G34782561G,2018,422de64365874dcf98bee6751d59a0ba,全部通过,c6c1e9e52a944ccc82702c9b1817f937,5243
S4403030000000109,深圳市罗湖区老年人体育协会,2019-04-26,514403035026926335,2018,3d86ddad80914adbb012225308f4cd9a,全部通过,7805bdeff1594d0283ab3eec6b560144,5244
M4403130200000118,深圳市龙华区尚文幼儿园,2019-04-26,5244030058273963XE,2018,3bbc868c499546838798363ff2cac8da,全部通过,4348b69eefd54b31bb6f605344e32752,5245
M4403070000000371,深圳市龙岗区德兴幼儿园,2019-04-26,52440307746604329W,2018,39dcf334517440dbb83635d5025ffb9e,全部通过,52aee2ec863d46f198acf6c723db3ac4,5246
M4403100000008288,深圳市生命树社会工作服务发展中心,2019-04-26,52440300MJL1686527,2018,38682094b81247b9b91d358c6a742fd8,全部通过,063686a9cc864800b0570a690f7a8a4b,5247
M4403070000000528,深圳市龙岗区坂田爱爱学校,2019-04-26,524403077979638904,2018,333a3953674443a193a8eff3ccd2c12a,全部通过,6bae3c7eb7534eabafb76333d1421046,5248
M4403100000001914,深圳市光明区玉塘精雅幼儿园,2019-04-26,52440300072523417R,2018,3288240a94de40a8b28b00d3ec91519e,全部通过,37032a0ed57e4a77ab50df9ee96cabbf,5249
S4403910080001617,深圳市汉文化促进会,2019-04-26,514403003498442731,2018,326078f579cd4fe3ac5f96666180e897,全部通过,d6fb6b62e6274db5b1ffe145afecde2c,5250
S4403910080001519,深圳市互联网金融促进会,2019-04-26,51440300335049949W,2018,2765ed0fe29244d0aaee39734c567601,全部通过,6eb27b58a9314fe5926eee71e37169c8,5251
M4403100000002367,深圳市罗湖区育才幼儿园,2019-04-26,52440303G34793199P,2018,26e14eec9c124414bd9304d5aa312b83,全部通过,a32c3aae5aff490b87896092e4a34cac,5252
M4403070000000421,深圳市龙岗区坂田街道明昇幼儿园,2019-04-26,52440307748895692X,2018,2513af349ec34f6391863340c0e8d8ae,全部通过,ecf667a778384da8add1c30b2e664cf4,5253
M4403130200000247,深圳市龙华区祥瑞华幼儿园,2019-04-26,52440300076920049R,2018,24275710ef2f4527b74f9e0333c5db3e,全部通过,5c3b7c5de00e4ca2bf8d9f3dd0188306,5254
S4403910080000866,深圳市质量管理与检测促进会,2019-04-26,51440300MJL168919W,2018,23183b15afa340eb870623dc792e0dcc,全部通过,dc8ccafd13324310a8ce8cbea37f5c26,5255
S4403910080003720,深圳市福田区社会组织总会,2019-04-26,51440304587917319G,2018,226495908a6e4ce4a3028a3fd77aec3a,全部通过,05826cfbb0974cbca05d3468287ea26c,5256
M4403100000010812,深圳市福田区万通职业培训学校,2019-04-26,52440304MJL161645N,2018,1f374c0c7e54440bb6adcd01eff18c39,全部通过,f0f2c064415b469db257c7b134c98987,5257
M4403100000012735,深圳市南山区荔海春城幼儿园,2019-04-26,52440305MJL189920X,2018,1d037dd6f84d421196d214f9063acd21,全部通过,345d236918014657bb6238c43e7c4022,5258
S4403910080001895,深圳市清真食品行业协会,2019-04-26,51440300MJL1707443,2018,1cde853f40244f5884b0a13f36dad4d6,全部通过,862c942608434760983bdf897edfa878,5259
M4403130200000037,深圳市龙华区启明星社工服务中心,2019-04-26,5244030057635811XL,2018,189ebb40108e4d9096135a0db575ab05,全部通过,0ad6bdd385cb4312bf925e9f660d55a1,5260
J4403100000000650,深圳市大疆公益基金会,2019-04-26,53440300MJL1826300,2018,157d18f4fa5c4667b62bdedc3f46b741,全部通过,1cffc37a834b4d0fa9ee96c9c63a9a53,5261
M4403070000000114,深圳市龙岗区平湖街道御峰园幼儿园,2019-04-26,524403075867375198,2018,1410758d1f0c47f2bcecdb3a61f07876,全部通过,7d79f005692b4b598589e4fbf13b6041,5262
S4403910080001248,深圳市光明区玉塘街道玉塘平安促进会,2019-04-26,514403003587422954,2018,130be15260b04156847a8162055ee8a0,全部通过,5ef590683d894a28bceae2080c01d68f,5263
S4403910080003571,深圳市家族办公室促进会,2019-04-26,51440300MJL1791240,2018,11b93019fa4e4fd6846e347822f9aa35,全部通过,4e7888f78fc342aaa59aa79d577ead65,5264
S4403130000000001,深圳市龙华区民治白石龙社区老年协会,2019-04-26,51440300398447151J,2018,11ab0f87f8db4f3bb695b56079a9c5fb,全部通过,813c1b84fbfe4aefa7f2a898c19926a8,5265
S4403001000000048,深圳市互联网贸易交流协会,2019-04-26,514403003195652499,2018,0f262cda188448f78e84fdef89d6eff6,全部通过,b1c6ba2ef6a145d0bfeaace0966a783c,5266
S4403000000005367,深圳市康复医学会,2019-04-26,51440300795442258L,2018,0e24c63b90b74f96b13ba6b74d7b6dc4,全部通过,5c68e04f65964e6e94371927efba5ed3,5267
S4403910080000732,深圳市龙华区企业员工关系促进会,2019-04-26,51440300359629307D,2018,02cd63d3dbcf4d5aad80247d40265f7b,全部通过,b499a1b6ea2d49328c34561c686ad578,5268
M4403100000010525,深圳东海培萃幼儿园,2019-04-25,52440304732077927Y,2018,fdb07c31d4964490aeaa0a5ae7398877,全部通过,93b96f74f81445c98a56becbbe4cb70a,5269
S4403130000000162,深圳市龙华区大浪安全梦志愿者协会,2019-04-25,51440300319372076L,2018,fcaed18f687742d5adf73efed4e4e304,全部通过,79aabf0c26564b828c266e47a4306b12,5270
M4403100000007387,深圳市龙华区梅龙实验幼儿园,2019-04-25,524403003593960489,2018,fc0a49c084c549dc8d8f688928c790de,全部通过,9f887375657e45d89e558d790a0d104d,5271
S4403130000000082,深圳市龙华区龙华松和社区共和老年协会,2019-04-25,51440300075819811Y,2018,f9fc2a327fbe4e019b357eabc158246d,全部通过,9374de7d9268427cb361d4f06950b908,5272
M4403130200000085,深圳市龙华区潭罗幼儿园,2019-04-25,52440300085980051C,2018,f639a7ce4c9944b3b8bee209b437c76e,全部通过,8ec0aef3f2ae4f7e89d1e697f4c9bedb,5273
M4403070000000173,深圳市龙岗区龙城街道学知源福安午托中心,2019-04-25,52440307055138517L,2018,f1ce6b3336bd4a7a84815bc70664acc7,全部通过,a6eb67c217df46219b8b6c18989bb0a9,5274
S4403910080005759,深圳市南山区形象设计行业协会,2019-04-25,51440305MJL1868268,2018,f16eb7b1679040dfb27c436486c4009f,全部通过,8623a05a23714a2c8652574677d282b2,5275
S4403000000005206,深圳市收藏协会,2019-04-25,51440300502689709R,2018,eff70b70c3ac48cbad23c2df917d69e9,全部通过,9afebb7a57544ea682b93eb3f2b859a7,5276
M4403100000007839,深圳市宝安区理臣职业技能培训中心,2019-04-25,524403063353173845,2018,ee5b4ed3220140afbeaf1ab815812d73,全部通过,a7d8aa3240954d7aa1b2282e10322bd7,5277
S4403910080001455,深圳市龙华区龙华清湖社区清风醉太极拳协会,2019-04-25,51440300MJL1674577,2018,ea2896454bb646d3803198d4cb88408b,全部通过,e536c2fa938846ec920cb4dd81bffd36,5278
M4403100000001884,深圳市光明区公明第二幼儿园,2019-04-25,52440300G34794167A,2018,e9b09846e8f14492a68ee9581d7550f8,全部通过,313f664abb55473ebbad208eb987ba3f,5279
M4403100000010519,深圳市福田区光彩幼儿园,2019-04-25,52440304G34791943D,2018,e95960205e9c40ad9838c8a011316d12,全部通过,6caa6de7532e4870bd1f9656ac168c64,5280
S4403910080001007,深圳市湖北蕲春商会,2019-04-25,51440300MJL165259K,2018,df730f3fb79a456f8c9d48079f3b2ea7,全部通过,082063b1a1294fe7b24c6cac1ce9da43,5281
M4403130200000141,深圳市龙华区东星小学,2019-04-25,52440300738819960D,2018,df1718aca7b6498ebd50a8a65fcbdd12,全部通过,cc818c8226a14fc89cb0fc66744cb7a1,5282
M4403070000000121,深圳市龙岗区龙城街道学知源新城市午托中心,2019-04-25,52440307590705907Y,2018,d4fe07a833874c3a9a08f55d4a039fc2,全部通过,94a4719ba12e44ee963d99dac7cc51b0,5283
S4403910080003898,深圳市南山区社会创新促进会,2019-04-25,51440305MJL179415B,2018,d410193494fc491b868d8f18b5db54e0,全部通过,85f2ef3e6b684d618be6efca1d3d4ea2,5284
M4403130200000236,深圳市龙华区华星贝贝幼儿园,2019-04-25,52440300693993358A,2018,ce48c6b1aabf45219eaabf89c62f965f,全部通过,85bd024adeb24fad8849835dd75c5408,5285
M4403000000001446,深圳市装饰行业协会培训中心,2019-04-25,52440300778780562P,2018,cda1962497df4fc2b53a86dc56405433,全部通过,35f745e69fc64e648a6f0779d9179100,5286
M4403100000006436,深圳市衣旧情深环保促进中心,2019-04-25,5244030034259972XD,2018,cc360ac7e01743e581b556e13d8f5a6c,全部通过,4e91e1bb3c954513a66fc72301038dbf,5287
M4403100000002496,深圳市罗湖区博慧教育培训中心,2019-04-25,52440303593000566X,2018,c9f0621a9193475d8d16f342cb267a5c,全部通过,475ba73635de4dc0b2967ddb5231d7fe,5288
M4403100000008897,深圳市龙岗区横岗街道和悦居幼儿园,2019-04-25,52440307MJL170832K,2018,c983f9163bea4255aba9c0dd88a5e17f,全部通过,bec1009956a74293b84436b7118baf4c,5289
S4403000000005266,深圳市平板显示行业协会,2019-04-25,51440300502693433M,2018,c6d1eed77ce64821b36dc0fd743b4716,全部通过,ae7c923f1b7042ba83058f16a41c2341,5290
S4403001000000045,深圳市春雷中英文演讲协会,2019-04-25,51440300319771923C,2018,c573b327d0f64e2fa8d5a4e473427bab,全部通过,824542c91bd740a4a28f2787745245a7,5291
S4403070000000146,深圳市龙岗区宝龙街道南约社区老年人协会,2019-04-25,514403076610498136,2018,c451b034d1c34902a458d39a59c6e03a,全部通过,312c33b104bd48aabd87e672a704d9a2,5292
M4403000000001248,深圳市时代商家书画艺术研究院,2019-04-25,5244030055034617XB,2018,c447e34e980e483396b44f446bae2b93,全部通过,6354e85f19084cde8629f727c89fdf0e,5293
M4403050000000437,深圳市南山区前海之声管乐团,2019-04-25,524403053582141697,2018,c00fcdce74cc4b9fbc65d2f8b4908705,全部通过,4097568a890240e9a5aa0888ad8f1025,5294
M4403070000000044,深圳市龙岗区龙城街道新屯乐恩幼儿园,2019-04-25,52440307555420690U,2018,bfece513266442e1a7a801e70852ea2f,全部通过,2ad34482439a4d098cef43905bf31ddc,5295
S4403910080000572,深圳市食品安全管理研究会,2019-04-25,5144030035939208XL,2018,bf8a511dd4534497a9051fbe24830efd,全部通过,3c0a3d7e9536473ea73f9bfb1ce376da,5296
S4403910080003737,深圳市福田区总商会,2019-04-25,5144030406858003X2,2018,bf4e8ac6fa8c48029c693a49e87475ac,全部通过,7c7d6845b5b946c1a7bd6bd678a3069e,5297
M4403100000010828,深圳市福田区竹园社区万家乐居家养老服务站,2019-04-25,524403046911724090,2018,bc6c533c174e4dbb81910cbebbac08fe,全部通过,cc9971c423634a6ba7f4b97902e5e9dc,5298
S4403000000005263,深圳市粤剧粤曲学会,2019-04-25,514403005026933457,2018,ba908dc210294d5dac7212ff47233618,全部通过,d0ea535fc07d45e088f7baf8ea05e69f,5299
S4403050000000060,深圳市南山区南山街道荔湾社区老年协会,2019-04-25,514403050870173492,2018,b6ac8370e4b042ffad439faa3975fc5e,全部通过,38512fb2de0e4934a81a302c275ecbcc,5300
S4403910080005447,深圳市龙华区电子商务行业协会,2019-04-25,51440300MJL1848717,2018,b18390f7f7f14760848f3e737f6c6819,全部通过,f3642e74102345be8bbd73ad22772779,5301
S4403910080005728,深圳市南山区义线阳光志愿者协会,2019-04-25,51440305MJL186500J,2018,b12203f93a024071a49e66b32d96c13c,全部通过,939acde244d14246bb163a06866d110e,5302
M4403100000012678,深圳市骐骥前海科技产业研究院,2019-04-25,52440300MJL1895339,2018,aca50169cfba4125b8a4f3935174c9bf,全部通过,9e1f6e7c90c541e28b4584b0802518b1,5303
S4403030000000154,深圳市罗湖区药品零售行业协会,2019-04-25,5144030308388199X1,2018,a579f677a3e6439a87f4faaa0705ee6f,全部通过,7d7a238771204d029f803d3ac736f8a1,5304
M4403070000000518,深圳市龙岗区黄阁翠苑幼儿园,2019-04-25,524403077865800269,2018,a4d3e1993f2d42088b696b393ab653fe,全部通过,51a339499af5469c8d191dfbe60113bf,5305
M4403000000001251,深圳光启软科学研究院,2019-04-25,524403006990785562,2018,a0810ef34e5e4fb2b94d413890cb3751,全部通过,9a83878634e24173ae41b18e3ccf7b80,5306
M4403100000010816,深圳市福田区紫荆社区家乐居居家养老服务站,2019-04-25,52440304661010556U,2018,9daf242689f54ccca72d5f04a0aeda68,全部通过,1be9df2a22414347bd7fa413bfbfa73b,5307
M4403100000001888,深圳市光明区诚铭学校,2019-04-25,52440300789212763R,2018,9c3e2ed360ef4a019735aed53bb0ad21,全部通过,daa2a0982be34abdbad93ba7ae43b791,5308
M4403100000007025,深圳市得怿体育运动推广中心,2019-04-25,52440300349598033A,2018,9bd13560fc284a5ab70f1d4028a2804f,全部通过,c19a82b5374843c490bcb1f006e53977,5309
S4403050000000064,深圳市南山区社会组织总会,2019-04-25,51440305093879770T,2018,9af20692826247e5853815177fe41889,全部通过,3139c16082d749c09b1315fe8d833dbd,5310
J4403100000000384,深圳市李贤义教育基金会,2019-04-25,53440300MJL169727D,2018,998bfbc7418e4f85b3fb282924a1add1,全部通过,51c1209b716946a09a4548fe3b0cf36b,5311
S4403130000000154,深圳市龙华区关爱青少年协会,2019-04-25,51440300311721841A,2018,98ed06c601b6451b81823647529c814e,全部通过,c6d5b8a8019d4497a121945206a84fa7,5312
M4403050200000060,深圳市南山区绿雅中老年艺术团,2019-04-25,52440305571994408E,2018,98908b54e60d47428a432dc0bd797a05,全部通过,093ffd0036d242098f1ae8ef0e686387,5313
M4403130200000246,深圳市龙华区盛世江南幼儿园,2019-04-25,52440300574787607R,2018,93caa2191039452f814d7433f61a9717,全部通过,cb6e3d2b04b7489393e19dc1188b3e21,5314
M4403070000000031,深圳市龙岗区龙城街道学知源实验午托中心,2019-04-25,52440307550313917N,2018,91c8a7f00d7d4d82b4033f9f48a1ada2,全部通过,e790e8f1b1fa4186a67ec1e05dfd34de,5315
S4403050000000035,深圳市南山区棒垒球协会,2019-04-25,51440305565730035T,2018,8fde63b0f4cb48bdb1f984bb3c7862d7,全部通过,589e8fbc58234646a54cee9ba41bb936,5316
S4403910080005679,深圳市坪山区医药产业发展协会,2019-04-25,51440300MJL185882J,2018,8ddf0c3e523f4ed29b53125666265996,全部通过,e0ce8a91c1b844f5991758e74e52c49b,5317
M4403130200000001,深圳市龙华区远恒佳文化艺术培训中心,2019-04-25,524403007992142364,2018,8b9a017e017c4bda91480173c61314eb,全部通过,798de003e6ca46e6adc38358778cf479,5318
S4403070000000046,深圳市龙岗区坪地街道年丰社区老年人协会,2019-04-25,51440307667087650B,2018,872ad6b419c341059379139028b74fa8,全部通过,bf146696de494f9798f48f6c66c8bae5,5319
M4403100000001756,深圳市九州企业战略研究院,2019-04-25,52440300306296625G,2018,81d8fe87246e405cbfc2769cd2466a22,全部通过,34dd6838446f43d3a2cf6fa6140baf33,5320
M4403100000010549,深圳市福田区汇龙幼儿园,2019-04-25,52440304G34799216M,2018,7e221f9657034c44877d6cfdf7cb7e22,全部通过,f48db83790434daa8a8b761fdc199589,5321
M4403070000000256,深圳市龙岗区龙岗街道维尼宝贝幼儿园,2019-04-25,52440307087972557K,2018,7d765c989c304a79b4cec0faad384ea1,全部通过,b1a59d4b0f534c63b0881abdc37a425d,5322
S4403910080006282,深圳市龙华区观湖街道松元厦社区净心莲瑜伽协会,2019-04-25,51440300MJL1900083,2018,74e3c116e5044006a5c1d64d756c8416,全部通过,03398706e074480cbb698012c7741bfc,5323
S4403910080003497,深圳市安徽池州商会,2019-04-25,51440300MJL178762Q,2018,6ab3c246a3344892968feb3894ff5b24,全部通过,e2a570d07ede46f1953fb2b2fea38215,5324
S4403910080005408,深圳市龙华区龙华街道职工文化促进会,2019-04-25,51440300MJL184740B,2018,69a9fb76d53b4041b0a670b49f6fbc11,全部通过,dc5b2015997a41409d5095a4efc2b1d8,5325
M4403130200000200,深圳市龙华区东星幼儿园,2019-04-25,52440300668546273L,2018,698359fa856c4e0cb66d8c56ef2f9816,全部通过,102bbeebefc64133954bf19cb5e5697f,5326
M4403100000002534,深圳市罗湖区安培青苗校外午托服务中心,2019-04-25,52440303699072226X,2018,679b638dbc19425c8791df37f54ea71f,全部通过,1fa94c2508ab438a90c60cd041a5f527,5327
J4403100000000646,深圳市乐橙慈善基金会,2019-04-25,53440300MJL1819535,2018,670ef6e3b84d433bbd36383b02b4959c,全部通过,06ef936789314a359a68de9222804517,5328
S4403000000005750,深圳市典当协会,2019-04-25,514403005685231115,2018,64430bbd36cd4443b807f7a96a2a7d57,全部通过,ea45b5c2ba0f4a978a3e335f1133dd18,5329
M4403100000009575,深圳市南山区金太阳老年艺术团,2019-04-25,52440305MJL174104Y,2018,62827251702344ea855f4fa77161c355,全部通过,61b152595052406d98e278aa0e02da16,5330
M4403070000000540,深圳市龙岗区学知源教育培训中心,2019-04-25,52440307662686419X,2018,61c80b3c52f14e23921cd5b3b82fe6c5,全部通过,eb1f67fea4374745ad098c37f7599afd,5331
